fund_id,date_id,date,nav_value,daily_return
1,685,2023-11-17,125.03,-0.0016
1,686,2023-11-18,124.95,-0.0025
1,687,2023-11-19,126.5,0.0096
1,688,2023-11-20,124.57,-0.0062
1,689,2023-11-21,126.51,0.0091
1,690,2023-11-22,123.13,-0.0182
1,691,2023-11-23,125.23,-0.0018
1,692,2023-11-24,123.57,-0.0153
1,693,2023-11-25,124.6,-0.0074
1,694,2023-11-26,125.16,-0.0033
1,695,2023-11-27,125.22,-0.0031
1,696,2023-11-28,126.19,0.0043
1,697,2023-11-29,124.49,-0.0095
1,698,2023-11-30,125.46,-0.002
1,699,2023-12-01,125.92,0.0013
1,700,2023-12-02,126.14,0.0027
1,701,2023-12-03,126.28,0.0036
1,702,2023-12-04,126.37,0.004
1,703,2023-12-05,125.36,-0.0044
1,704,2023-12-06,126.78,0.0066
1,705,2023-12-07,126.23,0.002
1,706,2023-12-08,125.83,-0.0015
1,707,2023-12-09,127.35,0.0102
1,708,2023-12-10,125.71,-0.0031
1,709,2023-12-11,125.99,-0.0011
1,710,2023-12-12,126.31,0.0011
1,711,2023-12-13,128.51,0.0182
1,712,2023-12-14,126.59,0.0027
1,713,2023-12-15,127.51,0.0097
1,714,2023-12-16,128.37,0.0162
1,715,2023-12-17,127.67,0.0104
1,716,2023-12-18,125.5,-0.0071
1,717,2023-12-19,127.22,0.0062
1,718,2023-12-20,126.09,-0.0031
1,719,2023-12-21,126.42,-0.0007
1,720,2023-12-22,126.14,-0.0033
1,721,2023-12-23,124.4,-0.0173
1,722,2023-12-24,127.38,0.006
1,723,2023-12-25,127.56,0.0071
1,724,2023-12-26,125.43,-0.0101
1,725,2023-12-27,129.36,0.0207
1,726,2023-12-28,127.93,0.0091
1,727,2023-12-29,126.39,-0.0034
1,728,2023-12-30,128.02,0.0092
1,729,2023-12-31,125.79,-0.0087
1,730,2024-01-01,125.86,-0.0084
1,731,2024-01-02,127.25,0.0022
1,732,2024-01-03,126.54,-0.0037
1,733,2024-01-04,127.04,-0.0001
1,734,2024-01-05,124.5,-0.0203
1,735,2024-01-06,127.63,0.004
1,736,2024-01-07,127.95,0.0062
1,737,2024-01-08,124.98,-0.0174
1,738,2024-01-09,124.66,-0.0202
1,739,2024-01-10,126.85,-0.0034
1,740,2024-01-11,127.13,-0.0014
1,741,2024-01-12,125.44,-0.015
1,742,2024-01-13,128.95,0.0123
1,743,2024-01-14,129.09,0.0131
1,744,2024-01-15,125.98,-0.0117
1,745,2024-01-16,127.05,-0.0035
1,746,2024-01-17,126.31,-0.0097
1,747,2024-01-18,129.22,0.0128
1,748,2024-01-19,126.7,-0.0072
1,749,2024-01-20,127.84,0.0014
1,750,2024-01-21,127.55,-0.0011
1,751,2024-01-22,126.44,-0.0101
1,752,2024-01-23,128.47,0.0055
1,753,2024-01-24,127.78,-0.0002
1,754,2024-01-25,127.08,-0.006
1,755,2024-01-26,127.26,-0.0049
1,756,2024-01-27,127.47,-0.0035
1,757,2024-01-28,127.32,-0.0051
1,758,2024-01-29,127.67,-0.0026
1,759,2024-01-30,128.97,0.0073
1,760,2024-01-31,129.43,0.0106
1,761,2024-02-01,128.57,0.0035
1,762,2024-02-02,128.01,-0.0011
1,763,2024-02-03,128.71,0.0041
1,764,2024-02-04,127.87,-0.0028
1,765,2024-02-05,128.07,-0.0016
1,766,2024-02-06,127.31,-0.0078
1,767,2024-02-07,129.59,0.0097
1,768,2024-02-08,126.28,-0.0164
1,769,2024-02-09,128.47,0.0004
1,770,2024-02-10,127.39,-0.0084
1,771,2024-02-11,128.31,-0.0015
1,772,2024-02-12,129.48,0.0073
1,773,2024-02-13,128.54,-0.0003
1,774,2024-02-14,126.66,-0.0152
1,775,2024-02-15,130.29,0.0127
1,776,2024-02-16,127.92,-0.006
1,777,2024-02-17,128.81,0.0006
1,778,2024-02-18,126.89,-0.0146
1,779,2024-02-19,128.53,-0.0022
1,780,2024-02-20,128.96,0.0009
1,781,2024-02-21,126.43,-0.019
1,782,2024-02-22,127.67,-0.0098
1,783,2024-02-23,129.25,0.0022
1,784,2024-02-24,129.09,0.0007
1,785,2024-02-25,129.5,0.0035
1,786,2024-02-26,128.7,-0.0029
1,787,2024-02-27,128.73,-0.003
1,788,2024-02-28,128.83,-0.0025
1,789,2024-02-29,128.5,-0.0054
1,790,2024-03-01,130.58,0.0104
1,791,2024-03-02,130.41,0.0088
1,792,2024-03-03,128.56,-0.0058
1,793,2024-03-04,129.7,0.0027
1,794,2024-03-05,130.43,0.008
1,795,2024-03-06,131.22,0.0138
1,796,2024-03-07,128.97,-0.0038
1,797,2024-03-08,130.52,0.0078
1,798,2024-03-09,130.56,0.0078
1,799,2024-03-10,130.4,0.0063
1,800,2024-03-11,129.31,-0.0024
1,801,2024-03-12,129.92,0.002
1,802,2024-03-13,128.46,-0.0095
1,803,2024-03-14,128.05,-0.013
1,804,2024-03-15,129.37,-0.0031
1,805,2024-03-16,129.72,-0.0007
1,806,2024-03-17,131.41,0.012
1,807,2024-03-18,130.35,0.0035
1,808,2024-03-19,128.59,-0.0103
1,809,2024-03-20,130.69,0.0055
1,810,2024-03-21,127.66,-0.0181
1,811,2024-03-22,131.27,0.0094
1,812,2024-03-23,131.04,0.0073
1,813,2024-03-24,130.26,0.001
1,814,2024-03-25,129.35,-0.0063
1,815,2024-03-26,129.53,-0.0052
1,816,2024-03-27,129.19,-0.0081
1,817,2024-03-28,131.75,0.0112
1,818,2024-03-29,129.74,-0.0045
1,819,2024-03-30,131.6,0.0095
1,820,2024-03-31,130.69,0.0022
1,821,2024-04-01,129.43,-0.0077
1,822,2024-04-02,129.72,-0.0058
1,823,2024-04-03,131.66,0.0087
1,824,2024-04-04,130.95,0.003
1,825,2024-04-05,131.45,0.0065
1,826,2024-04-06,128.49,-0.0164
1,827,2024-04-07,132.2,0.0117
1,828,2024-04-08,131.22,0.0038
1,829,2024-04-09,130.92,0.0013
1,830,2024-04-10,130.24,-0.0043
1,831,2024-04-11,129.61,-0.0094
1,832,2024-04-12,130.06,-0.0063
1,833,2024-04-13,131.02,0.0008
1,834,2024-04-14,130.58,-0.0029
1,835,2024-04-15,131.43,0.0034
1,836,2024-04-16,129.92,-0.0085
1,837,2024-04-17,129.4,-0.0127
1,838,2024-04-18,131.28,0.0013
1,839,2024-04-19,131.52,0.0028
1,840,2024-04-20,132.43,0.0095
1,841,2024-04-21,131.17,-0.0005
1,842,2024-04-22,131.12,-0.0011
1,843,2024-04-23,131.66,0.0027
1,844,2024-04-24,131.88,0.004
1,845,2024-04-25,130.38,-0.0076
1,846,2024-04-26,131.49,0.0005
1,847,2024-04-27,131.48,0.0001
1,848,2024-04-28,131.57,0.0005
1,849,2024-04-29,131.8,0.0019
1,850,2024-04-30,132.49,0.0069
1,851,2024-05-01,132.33,0.0054
1,852,2024-05-02,131.27,-0.003
1,853,2024-05-03,130.76,-0.0072
1,854,2024-05-04,129.9,-0.0139
1,855,2024-05-05,133.38,0.0121
1,856,2024-05-06,131.33,-0.0037
1,857,2024-05-07,131.9,0.0003
1,858,2024-05-08,130.19,-0.0129
1,859,2024-05-09,131.9,-0.0003
1,860,2024-05-10,130.03,-0.0147
1,861,2024-05-11,131.55,-0.0035
1,862,2024-05-12,131.88,-0.0014
1,863,2024-05-13,133.13,0.0078
1,864,2024-05-14,131.77,-0.0028
1,865,2024-05-15,133.62,0.0109
1,866,2024-05-16,131.7,-0.0039
1,867,2024-05-17,133.19,0.0071
1,868,2024-05-18,131.58,-0.0054
1,869,2024-05-19,134.17,0.0139
1,870,2024-05-20,132.69,0.0024
1,871,2024-05-21,134.47,0.0156
1,872,2024-05-22,132.02,-0.0033
1,873,2024-05-23,131.55,-0.0071
1,874,2024-05-24,132.44,-0.0007
1,875,2024-05-25,134.05,0.0112
1,876,2024-05-26,131.96,-0.0049
1,877,2024-05-27,131.69,-0.0072
1,878,2024-05-28,131.94,-0.0056
1,879,2024-05-29,132.6,-0.001
1,880,2024-05-30,133.28,0.0038
1,881,2024-05-31,133.43,0.0047
1,882,2024-06-01,133.63,0.0059
1,883,2024-06-02,134.03,0.0086
1,884,2024-06-03,132.89,-0.0003
1,885,2024-06-04,131.89,-0.0082
1,886,2024-06-05,132.55,-0.0034
1,887,2024-06-06,134.6,0.0116
1,888,2024-06-07,132.36,-0.0055
1,889,2024-06-08,133.98,0.0064
1,890,2024-06-09,133.64,0.0035
1,891,2024-06-10,133.66,0.0034
1,892,2024-06-11,132.71,-0.004
1,893,2024-06-12,134.23,0.0071
1,894,2024-06-13,133.17,-0.0012
1,895,2024-06-14,131.77,-0.012
1,896,2024-06-15,134.0,0.0044
1,897,2024-06-16,133.54,0.0007
1,898,2024-06-17,132.03,-0.0109
1,899,2024-06-18,134.12,0.0044
1,900,2024-06-19,133.63,0.0005
1,901,2024-06-20,132.61,-0.0075
1,902,2024-06-21,133.75,0.0008
1,903,2024-06-22,133.33,-0.0027
1,904,2024-06-23,134.93,0.009
1,905,2024-06-24,132.45,-0.0098
1,906,2024-06-25,132.88,-0.0069
1,907,2024-06-26,135.41,0.0117
1,908,2024-06-27,135.47,0.0118
1,909,2024-06-28,134.27,0.0025
1,910,2024-06-29,133.46,-0.0038
1,911,2024-06-30,134.1,0.0006
1,912,2024-07-01,133.67,-0.0029
1,913,2024-07-02,134.12,0.0002
1,914,2024-07-03,135.98,0.0138
1,915,2024-07-04,132.75,-0.0106
1,916,2024-07-05,131.56,-0.0197
1,917,2024-07-06,136.77,0.0187
1,918,2024-07-07,134.48,0.0014
1,919,2024-07-08,133.23,-0.0082
1,920,2024-07-09,136.13,0.013
1,921,2024-07-10,135.69,0.0095
1,922,2024-07-11,134.06,-0.0029
1,923,2024-07-12,136.91,0.0179
1,924,2024-07-13,135.84,0.0097
1,925,2024-07-14,135.46,0.0065
1,926,2024-07-15,134.48,-0.001
1,927,2024-07-16,134.57,-0.0007
1,928,2024-07-17,136.09,0.0103
1,929,2024-07-18,135.59,0.0064
1,930,2024-07-19,134.24,-0.004
1,931,2024-07-20,133.41,-0.0104
1,932,2024-07-21,135.36,0.0037
1,933,2024-07-22,134.44,-0.0034
1,934,2024-07-23,133.49,-0.0107
1,935,2024-07-24,134.68,-0.0023
1,936,2024-07-25,137.23,0.0163
1,937,2024-07-26,135.48,0.0031
1,938,2024-07-27,133.95,-0.0086
1,939,2024-07-28,135.48,0.0025
1,940,2024-07-29,135.67,0.0036
1,941,2024-07-30,135.46,0.0017
1,942,2024-07-31,135.76,0.0037
1,943,2024-08-01,136.02,0.0053
1,944,2024-08-02,135.36,0.0001
1,945,2024-08-03,135.11,-0.002
1,946,2024-08-04,136.2,0.0057
1,947,2024-08-05,134.41,-0.0078
1,948,2024-08-06,135.39,-0.0008
1,949,2024-08-07,135.33,-0.0016
1,950,2024-08-08,135.81,0.0016
1,951,2024-08-09,136.75,0.0083
1,952,2024-08-10,134.05,-0.0119
1,953,2024-08-11,136.25,0.004
1,954,2024-08-12,135.65,-0.0007
1,955,2024-08-13,136.27,0.0035
1,956,2024-08-14,135.9,0.0005
1,957,2024-08-15,136.52,0.0048
1,958,2024-08-16,136.66,0.0055
1,959,2024-08-17,137.34,0.0102
1,960,2024-08-18,135.18,-0.006
1,961,2024-08-19,136.93,0.0066
1,962,2024-08-20,135.53,-0.004
1,963,2024-08-21,137.41,0.0095
1,964,2024-08-22,136.96,0.0059
1,965,2024-08-23,136.76,0.0041
1,966,2024-08-24,137.11,0.0064
1,967,2024-08-25,137.05,0.0056
1,968,2024-08-26,137.8,0.0108
1,969,2024-08-27,137.42,0.0077
1,970,2024-08-28,136.25,-0.0011
1,971,2024-08-29,137.65,0.0088
1,972,2024-08-30,136.14,-0.0025
1,973,2024-08-31,136.4,-0.0009
1,974,2024-09-01,135.67,-0.0066
1,975,2024-09-02,137.33,0.0053
1,976,2024-09-03,137.5,0.0062
1,977,2024-09-04,135.85,-0.0061
1,978,2024-09-05,136.15,-0.0043
1,979,2024-09-06,135.58,-0.0088
1,980,2024-09-07,136.95,0.001
1,981,2024-09-08,136.4,-0.0034
1,982,2024-09-09,137.94,0.0077
1,983,2024-09-10,137.23,0.0022
1,984,2024-09-11,136.07,-0.0067
1,985,2024-09-12,137.05,0.0002
1,986,2024-09-13,136.84,-0.0016
1,987,2024-09-14,136.59,-0.0038
1,988,2024-09-15,137.11,-0.0003
1,989,2024-09-16,137.48,0.0022
1,990,2024-09-17,137.82,0.0043
1,991,2024-09-18,136.85,-0.0031
1,992,2024-09-19,136.8,-0.0037
1,993,2024-09-20,136.81,-0.0039
1,994,2024-09-21,136.05,-0.0098
1,995,2024-09-22,138.02,0.0043
1,996,2024-09-23,135.69,-0.013
1,997,2024-09-24,138.49,0.0071
1,998,2024-09-25,137.93,0.0027
1,999,2024-09-26,137.7,0.0008
1,1000,2024-09-27,137.76,0.0009
1,1001,2024-09-28,137.17,-0.0037
1,1002,2024-09-29,138.34,0.0045
1,1003,2024-09-30,138.13,0.0027
1,1004,2024-10-01,139.73,0.014
1,1005,2024-10-02,137.57,-0.002
1,1006,2024-10-03,138.51,0.0045
1,1007,2024-10-04,136.13,-0.0131
1,1008,2024-10-05,136.51,-0.0105
1,1009,2024-10-06,138.18,0.0012
1,1010,2024-10-07,140.6,0.0185
1,1011,2024-10-08,137.7,-0.0029
1,1012,2024-10-09,138.69,0.004
1,1013,2024-10-10,139.26,0.0078
1,1014,2024-10-11,139.07,0.0062
1,1015,2024-10-12,138.01,-0.0018
1,1016,2024-10-13,137.29,-0.0073
1,1017,2024-10-14,138.59,0.0018
1,1018,2024-10-15,138.53,0.001
1,1019,2024-10-16,137.0,-0.0103
1,1020,2024-10-17,138.78,0.0023
1,1021,2024-10-18,138.14,-0.0027
1,1022,2024-10-19,138.88,0.0024
1,1023,2024-10-20,137.89,-0.005
1,1024,2024-10-21,136.92,-0.0124
1,1025,2024-10-22,139.08,0.0029
1,1026,2024-10-23,137.53,-0.0086
1,1027,2024-10-24,138.3,-0.0033
1,1028,2024-10-25,138.33,-0.0034
1,1029,2024-10-26,137.85,-0.0071
1,1030,2024-10-27,138.17,-0.0051
1,1031,2024-10-28,139.92,0.0072
1,1032,2024-10-29,138.95,-0.0001
1,1033,2024-10-30,139.22,0.0015
1,1034,2024-10-31,138.53,-0.0037
1,1035,2024-11-01,138.98,-0.0008
1,1036,2024-11-02,139.71,0.0042
1,1037,2024-11-03,139.06,-0.0008
1,1038,2024-11-04,139.73,0.0037
1,1039,2024-11-05,139.54,0.002
1,1040,2024-11-06,140.52,0.0087
1,1041,2024-11-07,139.27,-0.0005
1,1042,2024-11-08,137.97,-0.0102
1,1043,2024-11-09,139.31,-0.0009
1,1044,2024-11-10,140.37,0.0065
1,1045,2024-11-11,140.19,0.0049
1,1046,2024-11-12,140.81,0.009
1,1047,2024-11-13,140.67,0.0077
1,1048,2024-11-14,140.19,0.004
1,1049,2024-11-15,140.11,0.0031
1,1050,2024-11-16,138.88,-0.006
1,1051,2024-11-17,142.2,0.0174
1,1052,2024-11-18,140.48,0.0049
1,1053,2024-11-19,140.73,0.0063
1,1054,2024-11-20,139.33,-0.004
1,1055,2024-11-21,142.57,0.0189
1,1056,2024-11-22,141.2,0.0088
1,1057,2024-11-23,139.56,-0.0032
1,1058,2024-11-24,140.02,-0.0003
1,1059,2024-11-25,137.96,-0.0153
1,1060,2024-11-26,140.98,0.006
1,1061,2024-11-27,138.4,-0.0127
1,1062,2024-11-28,141.6,0.0098
1,1063,2024-11-29,141.48,0.0087
1,1064,2024-11-30,141.12,0.0058
1,1065,2024-12-01,139.96,-0.0028
1,1066,2024-12-02,140.86,0.0033
1,1067,2024-12-03,140.3,-0.001
1,1068,2024-12-04,141.28,0.0057
1,1069,2024-12-05,140.13,-0.0028
1,1070,2024-12-06,140.37,-0.0013
1,1071,2024-12-07,141.58,0.007
1,1072,2024-12-08,140.11,-0.0038
1,1073,2024-12-09,141.37,0.0049
1,1074,2024-12-10,139.27,-0.0103
1,1075,2024-12-11,141.04,0.0019
1,1076,2024-12-12,140.8,-0.0001
1,1077,2024-12-13,141.33,0.0034
1,1078,2024-12-14,140.6,-0.0021
1,1079,2024-12-15,141.8,0.0061
1,1080,2024-12-16,141.74,0.0054
1,1081,2024-12-17,140.72,-0.0021
1,1082,2024-12-18,141.02,-0.0003
1,1083,2024-12-19,142.19,0.0076
1,1084,2024-12-20,140.89,-0.0019
1,1085,2024-12-21,141.38,0.0013
1,1086,2024-12-22,141.41,0.0012
1,1087,2024-12-23,141.37,0.0006
1,1088,2024-12-24,141.4,0.0006
1,1089,2024-12-25,142.17,0.0057
1,1090,2024-12-26,140.51,-0.0063
1,1091,2024-12-27,141.23,-0.0015
1,1092,2024-12-28,142.13,0.0046
1,1093,2024-12-29,140.03,-0.0106
1,1094,2024-12-30,141.78,0.0015
1,1095,2024-12-31,141.89,0.0019
1,1096,2025-01-01,141.05,-0.0043
1,1097,2025-01-02,142.41,0.005
1,1098,2025-01-03,141.79,0.0003
1,1099,2025-01-04,141.4,-0.0027
1,1100,2025-01-05,141.32,-0.0036
1,1101,2025-01-06,143.24,0.0097
1,1102,2025-01-07,141.24,-0.0048
1,1103,2025-01-08,140.94,-0.0071
1,1104,2025-01-09,140.98,-0.0072
1,1105,2025-01-10,141.67,-0.0026
1,1106,2025-01-11,140.7,-0.0097
1,1107,2025-01-12,143.42,0.0091
1,1108,2025-01-13,143.05,0.0062
1,1109,2025-01-14,142.22,0.0
1,1110,2025-01-15,140.37,-0.0133
1,1111,2025-01-16,140.97,-0.0093
1,1112,2025-01-17,142.3,-0.0003
1,1113,2025-01-18,141.99,-0.0028
1,1114,2025-01-19,143.78,0.0095
1,1115,2025-01-20,142.68,0.0015
1,1116,2025-01-21,142.39,-0.0009
1,1117,2025-01-22,141.93,-0.0044
1,1118,2025-01-23,142.95,0.0024
1,1119,2025-01-24,142.12,-0.0037
1,1120,2025-01-25,141.78,-0.0063
1,1121,2025-01-26,144.8,0.0145
1,1122,2025-01-27,142.83,0.0004
1,1123,2025-01-28,141.86,-0.0067
1,1124,2025-01-29,145.19,0.0164
1,1125,2025-01-30,143.98,0.0076
1,1126,2025-01-31,142.18,-0.0053
1,1127,2025-02-01,143.81,0.0058
1,1128,2025-02-02,142.52,-0.0036
1,1129,2025-02-03,141.19,-0.0131
1,1130,2025-02-04,142.58,-0.0037
1,1131,2025-02-05,143.78,0.0044
1,1132,2025-02-06,141.22,-0.0138
1,1133,2025-02-07,144.38,0.0079
1,1134,2025-02-08,142.72,-0.0039
1,1135,2025-02-09,145.34,0.014
1,1136,2025-02-10,142.21,-0.0081
1,1137,2025-02-11,141.65,-0.0123
1,1138,2025-02-12,142.88,-0.004
1,1139,2025-02-13,142.9,-0.0041
1,1140,2025-02-14,143.22,-0.0022
1,1141,2025-02-15,144.77,0.0083
1,1142,2025-02-16,143.93,0.0021
1,1143,2025-02-17,143.17,-0.0035
1,1144,2025-02-18,144.26,0.0038
1,1145,2025-02-19,145.52,0.0123
1,1146,2025-02-20,145.03,0.0086
1,1147,2025-02-21,144.64,0.0056
1,1148,2025-02-22,142.99,-0.0062
1,1149,2025-02-23,144.94,0.007
1,1150,2025-02-24,144.86,0.0062
1,1151,2025-02-25,143.73,-0.002
1,1152,2025-02-26,144.95,0.0062
1,1153,2025-02-27,143.9,-0.0014
1,1154,2025-02-28,143.54,-0.0042
1,1155,2025-03-01,142.63,-0.0108
1,1156,2025-03-02,145.67,0.01
1,1157,2025-03-03,144.72,0.0031
1,1158,2025-03-04,144.64,0.0022
1,1159,2025-03-05,146.75,0.0166
1,1160,2025-03-06,145.72,0.0091
1,1161,2025-03-07,144.06,-0.0027
1,1162,2025-03-08,143.63,-0.0059
1,1163,2025-03-09,146.27,0.012
1,1164,2025-03-10,143.56,-0.007
1,1165,2025-03-11,144.98,0.0024
1,1166,2025-03-12,144.45,-0.0015
1,1167,2025-03-13,144.67,-0.0002
1,1168,2025-03-14,144.11,-0.0044
1,1169,2025-03-15,144.92,0.0008
1,1170,2025-03-16,143.75,-0.0076
1,1171,2025-03-17,144.62,-0.0018
1,1172,2025-03-18,144.33,-0.0041
1,1173,2025-03-19,143.95,-0.007
1,1174,2025-03-20,145.01,-0.0
1,1175,2025-03-21,146.79,0.012
1,1176,2025-03-22,146.14,0.0072
1,1177,2025-03-23,144.54,-0.0041
1,1178,2025-03-24,144.69,-0.0034
1,1179,2025-03-25,146.37,0.0078
1,1180,2025-03-26,146.42,0.0079
1,1181,2025-03-27,146.69,0.0094
1,1182,2025-03-28,146.34,0.0067
1,1183,2025-03-29,144.25,-0.0079
1,1184,2025-03-30,144.04,-0.0097
1,1185,2025-03-31,147.14,0.0113
1,1186,2025-04-01,145.27,-0.0018
1,1187,2025-04-02,144.47,-0.0076
1,1188,2025-04-03,143.8,-0.0125
1,1189,2025-04-04,146.53,0.0059
1,1190,2025-04-05,145.55,-0.0011
1,1191,2025-04-06,144.35,-0.0096
1,1192,2025-04-07,145.33,-0.0032
1,1193,2025-04-08,146.84,0.0069
1,1194,2025-04-09,146.23,0.0024
1,1195,2025-04-10,145.59,-0.0023
1,1196,2025-04-11,145.17,-0.0055
1,1197,2025-04-12,147.21,0.0082
1,1198,2025-04-13,144.87,-0.0082
1,1199,2025-04-14,147.04,0.0064
1,1200,2025-04-15,145.81,-0.0023
1,1201,2025-04-16,146.37,0.0012
1,1202,2025-04-17,146.45,0.0014
1,1203,2025-04-18,146.84,0.0038
1,1204,2025-04-19,147.5,0.0081
1,1205,2025-04-20,146.0,-0.0025
1,1206,2025-04-21,147.3,0.0061
1,1207,2025-04-22,147.71,0.0086
1,1208,2025-04-23,147.37,0.006
1,1209,2025-04-24,145.85,-0.0048
1,1210,2025-04-25,146.43,-0.0011
1,1211,2025-04-26,145.63,-0.0068
1,1212,2025-04-27,148.75,0.0141
1,1213,2025-04-28,147.92,0.0082
1,1214,2025-04-29,145.6,-0.0079
1,1215,2025-04-30,145.64,-0.0079
1,1216,2025-05-01,146.5,-0.0024
1,1217,2025-05-02,147.26,0.0025
1,1218,2025-05-03,147.06,0.0008
1,1219,2025-05-04,145.63,-0.0092
1,1220,2025-05-05,146.05,-0.0066
1,1221,2025-05-06,146.75,-0.0022
1,1222,2025-05-07,147.45,0.0023
1,1223,2025-05-08,147.67,0.0034
1,1224,2025-05-09,147.72,0.0035
1,1225,2025-05-10,144.93,-0.0158
1,1226,2025-05-11,147.66,0.0025
1,1227,2025-05-12,148.21,0.0059
1,1228,2025-05-13,146.91,-0.0032
1,1229,2025-05-14,147.19,-0.0016
1,1230,2025-05-15,147.24,-0.0015
1,1231,2025-05-16,147.7,0.0012
1,1232,2025-05-17,148.1,0.0037
1,1233,2025-05-18,147.79,0.0013
1,1234,2025-05-19,148.35,0.0048
1,1235,2025-05-20,148.21,0.0035
1,1236,2025-05-21,147.4,-0.0023
1,1237,2025-05-22,148.05,0.0019
1,1238,2025-05-23,147.67,-0.001
1,1239,2025-05-24,147.48,-0.0026
1,1240,2025-05-25,148.54,0.0042
1,1241,2025-05-26,147.42,-0.0036
1,1242,2025-05-27,149.47,0.0099
1,1243,2025-05-28,145.53,-0.017
1,1244,2025-05-29,147.36,-0.0049
1,1245,2025-05-30,148.04,-0.0006
1,1246,2025-05-31,148.52,0.0023
1,1247,2025-06-01,148.44,0.0015
1,1248,2025-06-02,148.62,0.0024
1,1249,2025-06-03,148.75,0.003
1,1250,2025-06-04,149.6,0.0084
1,1251,2025-06-05,147.89,-0.0034
1,1252,2025-06-06,147.5,-0.0063
1,1253,2025-06-07,148.37,-0.0008
1,1254,2025-06-08,147.86,-0.0045
1,1255,2025-06-09,148.02,-0.0038
1,1256,2025-06-10,148.44,-0.0013
1,1257,2025-06-11,147.29,-0.0093
1,1258,2025-06-12,148.8,0.0006
1,1259,2025-06-13,148.42,-0.0023
1,1260,2025-06-14,149.92,0.0075
1,1261,2025-06-15,148.36,-0.0033
1,1262,2025-06-16,148.03,-0.0058
1,1263,2025-06-17,147.91,-0.0069
1,1264,2025-06-18,149.06,0.0006
1,1265,2025-06-19,149.85,0.0056
1,1266,2025-06-20,148.73,-0.0023
1,1267,2025-06-21,147.51,-0.0107
1,1268,2025-06-22,150.54,0.0092
1,1269,2025-06-23,150.16,0.0064
1,1270,2025-06-24,149.28,0.0002
1,1271,2025-06-25,147.59,-0.0114
1,1272,2025-06-26,151.14,0.0121
1,1273,2025-06-27,150.38,0.0067
1,1274,2025-06-28,149.92,0.0033
1,1275,2025-06-29,150.88,0.0094
1,1276,2025-06-30,147.41,-0.0141
1,1277,2025-07-01,148.73,-0.0056
1,1278,2025-07-02,150.21,0.004
1,1279,2025-07-03,149.36,-0.002
1,1280,2025-07-04,149.51,-0.0013
1,1281,2025-07-05,149.71,-0.0002
1,1282,2025-07-06,151.01,0.0081
1,1283,2025-07-07,149.9,0.0005
1,1284,2025-07-08,151.14,0.0084
1,1285,2025-07-09,148.62,-0.0087
1,1286,2025-07-10,149.13,-0.0056
1,1287,2025-07-11,148.02,-0.0133
1,1288,2025-07-12,150.95,0.0059
1,1289,2025-07-13,151.1,0.0067
1,1290,2025-07-14,150.64,0.0033
1,1291,2025-07-15,150.57,0.0025
1,1292,2025-07-16,150.88,0.0043
1,1293,2025-07-17,149.48,-0.0053
1,1294,2025-07-18,150.86,0.0035
1,1295,2025-07-19,149.47,-0.006
1,1296,2025-07-20,149.94,-0.0032
1,1297,2025-07-21,150.42,-0.0003
1,1298,2025-07-22,149.54,-0.0064
1,1299,2025-07-23,150.67,0.0007
1,1300,2025-07-24,150.62,0.0002
1,1301,2025-07-25,151.99,0.009
1,1302,2025-07-26,151.29,0.004
1,1303,2025-07-27,152.81,0.0138
1,1304,2025-07-28,148.68,-0.0139
1,1305,2025-07-29,152.01,0.0078
1,1306,2025-07-30,152.28,0.0093
1,1307,2025-07-31,149.85,-0.007
1,1308,2025-08-01,152.17,0.008
1,1309,2025-08-02,149.55,-0.0096
1,1310,2025-08-03,152.02,0.0064
1,1311,2025-08-04,151.18,0.0006
1,1312,2025-08-05,151.6,0.003
1,1313,2025-08-06,149.5,-0.0112
1,1314,2025-08-07,150.41,-0.0055
1,1315,2025-08-08,153.54,0.015
1,1316,2025-08-09,150.45,-0.0058
1,1317,2025-08-10,151.95,0.0039
1,1318,2025-08-11,151.71,0.0019
1,1319,2025-08-12,151.85,0.0026
1,1320,2025-08-13,152.03,0.0034
1,1321,2025-08-14,150.81,-0.0049
1,1322,2025-08-15,152.89,0.0085
1,1323,2025-08-16,149.81,-0.0121
1,1324,2025-08-17,151.44,-0.0016
1,1325,2025-08-18,151.74,0.0001
1,1326,2025-08-19,151.15,-0.0042
1,1327,2025-08-20,151.93,0.0007
1,1328,2025-08-21,152.59,0.0047
1,1329,2025-08-22,152.91,0.0065
1,1330,2025-08-23,152.67,0.0047
1,1331,2025-08-24,153.55,0.0102
1,1332,2025-08-25,151.76,-0.0019
1,1333,2025-08-26,153.96,0.0123
1,1334,2025-08-27,151.73,-0.0027
1,1335,2025-08-28,153.12,0.0061
1,1336,2025-08-29,150.69,-0.0102
1,1337,2025-08-30,151.56,-0.0047
1,1338,2025-08-31,151.77,-0.0036
1,1339,2025-09-01,152.83,0.003
1,1340,2025-09-02,154.22,0.0118
1,1341,2025-09-03,152.76,0.002
1,1342,2025-09-04,152.46,-0.0003
1,1343,2025-09-05,154.13,0.0103
1,1344,2025-09-06,152.41,-0.0012
1,1345,2025-09-07,150.6,-0.0134
1,1346,2025-09-08,149.91,-0.0182
1,1347,2025-09-09,153.69,0.0062
1,1348,2025-09-10,153.38,0.0039
1,1349,2025-09-11,152.34,-0.0032
1,1350,2025-09-12,155.36,0.0163
1,1351,2025-09-13,152.49,-0.0028
1,1352,2025-09-14,152.99,0.0002
