investor_id,fund_id,transaction_date,date_id,amount_inr,transaction_type,state,city_tier,age_group,gender,kyc_status,annual_income_lakh,amfi_code,city
37,5,2023-12-14,712,35135.93,LUMPSUM,Delhi,T2,30-40,F,Approved,38.8,105785,City_84
37,39,2023-06-14,529,18104.29,REDEMPTION,Jharkhand,T3,50-60,M,Approved,27.1,154762,City_57
38,14,2022-01-09,8,13784.44,REDEMPTION,Chhattisgarh,T3,50-60,M,Approved,18.5,115463,City_84
38,13,2023-07-06,551,31255.63,SIP,Bihar,T3,20-30,M,Approved,44.9,199658,City_86
38,25,2023-07-24,569,47211.43,SIP,West Bengal,B30,60+,M,Approved,4.2,119410,City_75
38,33,2025-10-16,1384,21304.08,REDEMPTION,Chhattisgarh,B30,20-30,F,Approved,39.4,127546,City_72
38,23,2023-02-08,403,24413.73,REDEMPTION,Jharkhand,T30,20-30,F,Approved,12.9,113185,City_2
39,13,2022-08-27,238,16898.98,SIP,Andhra Pradesh,B30,20-30,M,Approved,8.1,166791,City_61
39,10,2022-04-04,93,33790.13,REDEMPTION,Telangana,T2,40-50,M,Approved,35.6,146237,City_28
39,6,2022-03-04,62,19018.54,LUMPSUM,Telangana,T3,50-60,M,Approved,20.2,162951,City_39
39,12,2025-01-13,1108,37234.38,SIP,Odisha,T3,30-40,M,Approved,13.8,106353,City_61
39,32,2025-05-20,1235,42045.05,LUMPSUM,Andhra Pradesh,T30,40-50,F,Approved,23.8,164206,City_30
39,17,2022-09-18,260,46657.24,SIP,Maharashtra,T3,60+,M,Approved,13.0,193569,City_60
40,16,2025-10-22,1390,15219.92,SIP,Assam,T30,40-50,F,Approved,10.2,176667,City_99
40,27,2024-06-26,907,42675.85,REDEMPTION,Tamil Nadu,T30,20-30,M,Approved,10.2,185374,City_95
40,37,2023-06-09,524,25832.66,LUMPSUM,Tamil Nadu,T30,50-60,F,Approved,19.1,109506,City_26
40,8,2025-09-06,1344,28106.42,LUMPSUM,Karnataka,T3,50-60,M,Approved,11.2,163515,City_89
40,35,2023-02-22,417,29684.84,REDEMPTION,Haryana,B30,30-40,M,Approved,28.2,112424,City_97
40,13,2025-05-11,1226,24204.2,SIP,West Bengal,T3,60+,M,Approved,45.7,118397,City_82
40,18,2025-03-23,1177,48304.71,SIP,Maharashtra,T2,50-60,M,Approved,39.9,158122,City_94
40,36,2022-10-09,281,39280.84,SIP,Chhattisgarh,T30,40-50,M,Approved,7.5,120726,City_72
41,24,2025-08-29,1336,6355.6,REDEMPTION,Bihar,B30,40-50,M,Approved,12.4,157535,City_96
41,37,2024-06-17,898,40743.65,SIP,Telangana,T30,50-60,F,Approved,36.1,163292,City_86
41,9,2023-07-21,566,19682.96,REDEMPTION,Chhattisgarh,T30,20-30,M,Approved,12.9,168686,City_21
41,27,2023-12-29,727,8995.06,LUMPSUM,Madhya Pradesh,T3,40-50,M,Approved,30.6,139379,City_43
42,15,2025-10-27,1395,46969.44,SIP,Kerala,T3,30-40,F,Approved,25.5,102446,City_38
42,24,2024-01-04,733,20274.3,LUMPSUM,West Bengal,T3,60+,F,Approved,4.2,127594,City_86
42,20,2024-08-07,949,27197.69,REDEMPTION,Assam,B30,30-40,M,Approved,36.1,174793,City_72
42,13,2024-08-06,948,20600.96,SIP,Uttar Pradesh,B30,20-30,M,Approved,36.7,173203,City_72
42,36,2024-07-03,914,2083.79,REDEMPTION,Delhi,T3,60+,F,Approved,34.5,153210,City_43
42,6,2022-02-25,55,49316.13,REDEMPTION,Odisha,T30,50-60,F,Approved,35.7,104884,City_70
42,16,2024-06-01,882,21310.07,REDEMPTION,Haryana,T2,50-60,F,Approved,7.8,171236,City_64
42,16,2024-12-10,1074,8999.5,LUMPSUM,Uttar Pradesh,T2,50-60,F,Approved,43.2,144908,City_33
42,32,2024-08-12,954,11481.13,LUMPSUM,Bihar,T30,30-40,M,Approved,49.9,105812,City_17
42,1,2024-03-12,801,18222.9,SIP,Jharkhand,T3,60+,F,Approved,15.9,197514,City_35
43,22,2022-09-17,259,15148.92,LUMPSUM,Chhattisgarh,T3,20-30,M,Approved,47.6,166825,City_38
43,17,2025-04-04,1189,7541.24,SIP,Haryana,T30,20-30,M,Approved,31.0,184757,City_46
43,38,2025-08-02,1309,29268.47,LUMPSUM,Tamil Nadu,B30,60+,M,Approved,14.7,193242,City_25
43,18,2024-12-27,1091,32562.62,REDEMPTION,Chhattisgarh,B30,40-50,F,Approved,49.3,198723,City_54
43,24,2022-04-06,95,1061.51,SIP,Himachal Pradesh,T3,20-30,M,Approved,20.8,177392,City_18
43,5,2024-05-18,868,30327.4,LUMPSUM,Madhya Pradesh,T3,40-50,M,Approved,11.6,107661,City_11
43,22,2023-07-11,556,24549.3,SIP,Chhattisgarh,T2,40-50,F,Approved,22.3,189152,City_23
44,38,2022-04-09,98,12149.25,SIP,Chhattisgarh,T2,30-40,F,Approved,27.1,184457,City_61
44,22,2022-01-02,1,16288.05,SIP,Chhattisgarh,T3,60+,M,Approved,9.6,161128,City_29
44,2,2024-09-19,992,44979.58,LUMPSUM,Karnataka,T2,50-60,F,Approved,42.4,154294,City_25
44,17,2022-05-30,149,19971.91,REDEMPTION,Andhra Pradesh,B30,30-40,F,Approved,16.3,167661,City_5
45,36,2024-05-16,866,35838.32,SIP,Bihar,T3,60+,F,Approved,7.3,179726,City_84
45,13,2025-06-30,1276,1674.38,REDEMPTION,Kerala,B30,30-40,F,Approved,46.2,127788,City_36
45,13,2022-06-19,169,39275.98,LUMPSUM,Uttar Pradesh,B30,60+,M,Approved,40.6,180397,City_10
45,1,2024-01-31,760,18658.79,LUMPSUM,Rajasthan,T30,40-50,F,Approved,46.7,145998,City_57
45,37,2022-09-13,255,7051.35,SIP,Andhra Pradesh,B30,40-50,F,Approved,27.1,182104,City_27
45,31,2022-08-05,216,45020.11,LUMPSUM,Haryana,B30,60+,F,Approved,30.4,160409,City_93
45,11,2022-07-22,202,36935.36,REDEMPTION,Tamil Nadu,T30,60+,M,Approved,43.5,165596,City_88
45,7,2024-03-19,808,6578.33,SIP,West Bengal,T3,20-30,M,Approved,19.0,158762,City_5
45,28,2025-01-27,1122,6575.26,SIP,Haryana,B30,60+,F,Approved,7.6,174091,City_94
45,1,2023-11-15,683,3678.0,SIP,Gujarat,T2,60+,F,Approved,27.6,102273,City_54
45,17,2022-09-02,244,42462.72,SIP,Telangana,T30,50-60,F,Approved,49.6,171590,City_29
46,19,2025-09-12,1350,13979.12,LUMPSUM,Himachal Pradesh,T3,20-30,F,Approved,45.4,103418,City_22
46,10,2024-06-02,883,48816.04,SIP,Telangana,T2,40-50,F,Approved,18.5,142892,City_24
46,29,2022-07-24,204,40217.91,LUMPSUM,Telangana,T3,40-50,F,Approved,49.7,109814,City_54
46,28,2022-06-13,163,5207.98,LUMPSUM,Karnataka,T3,50-60,M,Approved,4.8,121919,City_15
47,39,2025-02-20,1146,9864.16,SIP,Karnataka,T2,60+,M,Approved,5.0,121908,City_95
47,2,2024-07-09,920,14872.1,LUMPSUM,Delhi,T2,50-60,F,Approved,3.9,100313,City_87
47,26,2023-04-07,461,29842.84,REDEMPTION,Rajasthan,T3,50-60,M,Approved,41.8,133392,City_47
47,25,2025-02-26,1152,42909.06,LUMPSUM,Chhattisgarh,T30,20-30,M,Approved,44.3,176205,City_35
47,40,2024-05-13,863,20012.96,REDEMPTION,Gujarat,T30,20-30,F,Approved,43.4,193385,City_80
47,34,2024-10-21,1024,3297.35,LUMPSUM,Odisha,T30,30-40,F,Approved,10.5,176944,City_38
47,16,2025-10-19,1387,37143.13,LUMPSUM,Kerala,B30,60+,F,Approved,17.6,149783,City_3
47,16,2022-06-30,180,45928.31,LUMPSUM,Tamil Nadu,T30,50-60,M,Approved,32.8,100912,City_13
47,21,2024-01-17,746,30617.43,REDEMPTION,Punjab,T2,40-50,M,Approved,21.0,102485,City_68
47,27,2022-11-05,308,33566.78,SIP,Himachal Pradesh,T30,60+,M,Approved,46.3,179581,City_43
48,35,2023-02-06,401,22956.08,SIP,Assam,T3,60+,F,Approved,10.0,154678,City_68
48,22,2023-10-31,668,35709.06,REDEMPTION,Haryana,T2,30-40,F,Approved,7.2,114663,City_34
48,20,2025-04-14,1199,25839.33,LUMPSUM,Kerala,B30,40-50,F,Approved,35.1,172137,City_75
48,4,2024-11-20,1054,11213.82,REDEMPTION,Karnataka,T2,40-50,M,Approved,33.2,172571,City_49
48,13,2024-07-27,938,36902.35,SIP,Tamil Nadu,T3,60+,M,Approved,45.4,123754,City_77
49,14,2024-07-27,938,38789.67,SIP,Andhra Pradesh,T30,20-30,F,Approved,42.6,142845,City_33
49,40,2022-08-28,239,45576.63,REDEMPTION,Uttar Pradesh,T2,50-60,F,Approved,27.4,106532,City_70
49,16,2025-01-24,1119,43357.74,LUMPSUM,Himachal Pradesh,T3,60+,F,Approved,37.2,140010,City_27
49,17,2025-06-02,1248,10078.45,SIP,Jharkhand,T2,40-50,M,Approved,30.6,157213,City_24
49,31,2022-07-11,191,40632.75,LUMPSUM,Haryana,B30,40-50,M,Approved,30.7,187336,City_43
49,31,2023-01-06,370,29210.9,LUMPSUM,Madhya Pradesh,T3,30-40,F,Approved,42.6,160271,City_70
49,12,2022-05-15,134,49688.39,LUMPSUM,Telangana,T3,20-30,M,Approved,8.6,147257,City_44
49,19,2022-12-25,358,5924.13,REDEMPTION,Kerala,T3,40-50,M,Approved,12.4,152958,City_25
49,40,2024-08-09,951,16574.82,LUMPSUM,Maharashtra,T30,20-30,F,Approved,44.8,123398,City_20
49,6,2025-04-25,1210,2839.1,LUMPSUM,Himachal Pradesh,T30,20-30,M,Approved,18.0,151863,City_38
50,28,2023-09-20,627,11500.29,REDEMPTION,Chhattisgarh,T3,40-50,M,Approved,3.3,198905,City_46
50,29,2024-08-10,952,15907.19,LUMPSUM,Kerala,B30,40-50,M,Approved,41.5,123409,City_58
50,5,2023-12-26,724,1279.35,SIP,Haryana,T3,30-40,F,Approved,43.2,183427,City_82
50,24,2024-11-01,1035,32435.89,REDEMPTION,Haryana,T2,30-40,M,Approved,42.1,131482,City_51
51,37,2022-09-13,255,16420.19,SIP,Assam,T30,60+,M,Approved,9.5,164607,City_32
51,12,2025-10-06,1374,3258.19,LUMPSUM,Uttar Pradesh,T30,60+,M,Approved,14.5,185310,City_71
51,14,2023-06-10,525,12727.24,SIP,West Bengal,T30,20-30,F,Approved,39.5,198381,City_1
52,34,2025-10-29,1397,19606.91,SIP,Rajasthan,B30,40-50,M,Approved,36.7,121997,City_11
52,3,2022-04-11,100,9510.78,SIP,Punjab,T30,30-40,M,Approved,33.4,100644,City_43
52,13,2025-06-11,1257,9166.0,REDEMPTION,Haryana,T30,20-30,F,Approved,48.4,140254,City_68
52,28,2022-05-18,137,17754.79,LUMPSUM,Jharkhand,B30,60+,F,Approved,29.0,187092,City_87
52,34,2025-09-09,1347,19551.93,SIP,Himachal Pradesh,T30,20-30,F,Approved,10.4,147554,City_35
52,19,2023-01-12,376,12096.77,REDEMPTION,Odisha,T2,50-60,M,Approved,35.8,161592,City_53
52,2,2023-02-15,410,38758.2,REDEMPTION,Punjab,T30,50-60,F,Approved,19.0,118720,City_71
52,16,2025-01-29,1124,18160.48,LUMPSUM,Madhya Pradesh,B30,60+,M,Approved,26.3,137965,City_4
52,11,2023-12-23,721,38607.44,REDEMPTION,Andhra Pradesh,B30,40-50,M,Approved,28.6,183322,City_70
52,1,2025-09-08,1346,21913.12,SIP,Haryana,B30,20-30,F,Approved,29.4,167575,City_90
53,15,2024-04-23,843,9474.79,REDEMPTION,Maharashtra,T2,40-50,M,Approved,26.8,194569,City_19
53,34,2025-03-30,1184,36406.46,LUMPSUM,Odisha,B30,30-40,F,Approved,6.7,138931,City_24
53,28,2024-01-14,743,39404.21,SIP,Tamil Nadu,T30,20-30,F,Approved,29.9,125363,City_60
53,38,2025-06-03,1249,4768.02,REDEMPTION,Delhi,T2,20-30,F,Approved,31.6,154149,City_65
53,16,2023-12-05,703,40226.77,SIP,Bihar,T3,50-60,M,Approved,6.4,131922,City_81
53,19,2022-05-04,123,44724.39,SIP,Delhi,B30,30-40,F,Approved,2.0,116616,City_21
53,35,2025-02-28,1154,31065.56,LUMPSUM,Rajasthan,T2,20-30,F,Approved,13.2,131943,City_93
53,32,2022-03-20,78,22792.65,LUMPSUM,Rajasthan,T3,50-60,F,Approved,12.3,141522,City_96
54,16,2023-12-07,705,24475.79,SIP,Assam,T30,60+,F,Approved,10.5,179415,City_44
54,27,2025-06-25,1271,40743.21,REDEMPTION,Andhra Pradesh,T3,50-60,M,Approved,39.7,107937,City_95
54,26,2024-06-10,891,12889.48,SIP,Haryana,T2,50-60,M,Approved,9.8,159562,City_81
54,16,2023-09-30,637,24392.02,LUMPSUM,Maharashtra,T3,60+,F,Approved,10.3,102142,City_57
54,40,2022-04-28,117,31288.62,LUMPSUM,Chhattisgarh,T3,60+,M,Approved,10.6,186455,City_54
54,3,2022-10-05,277,20513.39,REDEMPTION,Bihar,T30,20-30,F,Approved,26.9,182366,City_92
54,8,2023-07-17,562,2322.88,LUMPSUM,Bihar,T2,20-30,M,Approved,31.3,100950,City_17
54,27,2022-08-06,217,8160.47,LUMPSUM,Odisha,T3,20-30,M,Approved,42.3,199590,City_63
55,13,2022-01-02,1,43697.37,SIP,Maharashtra,T2,50-60,F,Approved,44.8,174542,City_13
55,16,2024-06-18,899,13003.54,LUMPSUM,Maharashtra,T2,60+,M,Approved,34.7,120218,City_82
55,20,2024-10-28,1031,16222.25,SIP,Odisha,T30,30-40,F,Approved,21.0,144422,City_72
55,13,2023-03-01,424,36360.33,LUMPSUM,Gujarat,T30,60+,M,Approved,5.3,170479,City_8
55,38,2024-08-14,956,11067.45,LUMPSUM,Haryana,T2,50-60,F,Approved,33.0,121174,City_66
55,2,2023-02-08,403,25037.29,REDEMPTION,Assam,T3,40-50,F,Approved,38.5,196377,City_91
55,22,2024-06-21,902,47006.36,SIP,Bihar,T3,20-30,F,Approved,47.0,180829,City_12
55,32,2022-01-06,5,32240.05,REDEMPTION,Delhi,T30,30-40,F,Approved,48.4,175430,City_85
55,25,2024-01-19,748,20460.29,SIP,Gujarat,T30,20-30,F,Approved,24.1,128397,City_68
55,2,2022-08-27,238,44935.45,SIP,Madhya Pradesh,T2,50-60,F,Approved,4.0,196923,City_10
56,19,2023-07-17,562,45408.0,LUMPSUM,West Bengal,B30,60+,M,Approved,47.7,197666,City_44
56,14,2025-07-22,1298,2740.0,LUMPSUM,Kerala,T30,40-50,M,Approved,43.8,184198,City_78
56,36,2023-01-02,366,30371.96,REDEMPTION,Jharkhand,T30,30-40,M,Approved,8.9,167014,City_9
56,26,2022-07-03,183,27274.83,LUMPSUM,Himachal Pradesh,T30,50-60,M,Approved,27.2,192834,City_96
56,28,2023-06-18,533,29426.34,SIP,Haryana,T2,30-40,F,Approved,31.9,133047,City_43
56,36,2024-06-22,903,10903.34,REDEMPTION,Haryana,T30,60+,F,Approved,15.0,187898,City_68
56,5,2023-11-29,697,32249.92,LUMPSUM,Chhattisgarh,T30,40-50,M,Approved,44.2,178997,City_40
56,10,2023-08-17,593,28368.06,REDEMPTION,Chhattisgarh,B30,20-30,M,Approved,8.4,167759,City_27
56,2,2025-10-31,1399,4054.78,SIP,Assam,T3,20-30,F,Approved,17.2,147573,City_41
56,18,2023-01-12,376,44386.31,LUMPSUM,Bihar,B30,60+,M,Approved,3.3,175265,City_22
57,21,2025-05-28,1243,45954.59,LUMPSUM,West Bengal,T30,50-60,F,Approved,21.3,189437,City_93
57,14,2022-05-12,131,9050.4,REDEMPTION,Assam,T30,50-60,M,Approved,18.6,188809,City_16
57,25,2022-04-26,115,37698.3,LUMPSUM,Delhi,T2,50-60,F,Approved,21.1,197103,City_67
57,34,2024-09-27,1000,14528.31,SIP,Kerala,B30,30-40,F,Approved,24.4,193754,City_25
57,9,2023-01-09,373,45483.28,SIP,Telangana,T2,20-30,F,Approved,19.1,163504,City_18
57,27,2022-03-22,80,35671.97,LUMPSUM,Uttar Pradesh,T3,60+,F,Approved,22.0,127238,City_63
57,21,2022-01-26,25,27117.02,SIP,Tamil Nadu,B30,50-60,M,Approved,29.6,122017,City_51
57,20,2025-07-18,1294,32329.59,SIP,West Bengal,T3,20-30,M,Approved,42.1,135358,City_36
57,22,2023-12-08,706,13843.49,LUMPSUM,Telangana,T2,60+,M,Approved,31.8,102154,City_89
57,28,2024-12-24,1088,39429.33,REDEMPTION,Maharashtra,T30,40-50,M,Approved,46.1,159399,City_48
57,21,2022-03-24,82,25944.99,REDEMPTION,Assam,T2,40-50,F,Approved,22.2,113532,City_16
58,3,2023-03-12,435,10783.83,REDEMPTION,Delhi,B30,20-30,M,Approved,16.9,189629,City_40
58,2,2024-10-06,1009,11881.78,REDEMPTION,Odisha,T2,40-50,M,Approved,35.6,124460,City_83
58,10,2024-01-05,734,33024.5,REDEMPTION,Odisha,T3,20-30,M,Approved,15.5,193438,City_82
58,3,2024-07-14,925,8189.8,SIP,Assam,T2,30-40,M,Approved,26.0,195542,City_47
58,1,2024-05-24,874,37465.8,SIP,Uttar Pradesh,T3,20-30,F,Approved,15.8,189985,City_61
58,15,2024-04-14,834,5103.97,SIP,Telangana,T3,30-40,M,Approved,19.7,149777,City_69
58,17,2025-04-20,1205,10953.56,LUMPSUM,Jharkhand,T30,40-50,M,Approved,45.6,190218,City_7
59,34,2024-05-13,863,19113.6,LUMPSUM,Tamil Nadu,T30,20-30,F,Approved,19.3,161943,City_85
59,4,2025-09-08,1346,24331.65,LUMPSUM,Kerala,T3,60+,M,Approved,41.2,141013,City_40
59,13,2024-05-05,855,27580.86,SIP,Chhattisgarh,T30,20-30,F,Approved,23.6,196270,City_54
59,28,2023-10-26,663,42223.02,REDEMPTION,Tamil Nadu,T3,40-50,M,Approved,3.3,132087,City_12
59,1,2022-04-20,109,39032.07,LUMPSUM,Karnataka,T2,40-50,F,Approved,38.2,109136,City_38
59,9,2022-03-31,89,37741.03,LUMPSUM,Tamil Nadu,B30,50-60,F,Approved,10.9,186419,City_96
59,17,2025-08-06,1313,20956.12,SIP,Odisha,T30,20-30,M,Approved,47.4,180468,City_45
59,20,2023-01-28,392,43044.81,REDEMPTION,Andhra Pradesh,T2,60+,F,Approved,23.1,197856,City_53
59,4,2023-03-02,425,28189.84,SIP,Chhattisgarh,B30,20-30,F,Approved,17.9,199380,City_21
60,23,2025-06-09,1255,45824.07,SIP,Haryana,T2,50-60,M,Approved,45.6,191621,City_66
60,29,2023-12-15,713,15659.73,REDEMPTION,Punjab,B30,50-60,F,Approved,33.0,106427,City_67
60,20,2025-06-02,1248,34528.22,REDEMPTION,Himachal Pradesh,T2,50-60,F,Approved,20.5,179130,City_13
60,10,2024-06-18,899,14207.78,LUMPSUM,Kerala,B30,50-60,M,Approved,40.1,128979,City_10
60,1,2025-01-15,1110,13913.14,SIP,Maharashtra,T3,40-50,M,Approved,42.9,107172,City_31
60,33,2025-01-14,1109,36866.91,REDEMPTION,Assam,T30,20-30,F,Approved,41.3,159006,City_35
60,21,2022-12-17,350,15180.86,LUMPSUM,Haryana,T30,50-60,M,Approved,27.7,143950,City_4
60,26,2025-10-09,1377,22051.18,REDEMPTION,Himachal Pradesh,T2,60+,F,Approved,17.4,112860,City_90
60,22,2022-04-02,91,25966.53,SIP,Madhya Pradesh,T2,60+,F,Approved,42.9,188216,City_15
60,33,2023-02-14,409,10674.12,SIP,Gujarat,T2,20-30,M,Approved,48.8,113725,City_31
60,13,2024-07-17,928,12850.34,SIP,Karnataka,T3,60+,M,Approved,34.8,131445,City_99
61,36,2025-06-27,1273,20790.74,REDEMPTION,Haryana,B30,40-50,F,Approved,12.6,188302,City_31
61,9,2024-07-31,942,47720.63,SIP,Himachal Pradesh,B30,60+,M,Approved,42.8,118190,City_68
61,27,2022-12-17,350,4117.73,SIP,Uttar Pradesh,B30,60+,M,Approved,9.6,164931,City_64
61,15,2024-11-26,1060,44323.16,LUMPSUM,West Bengal,B30,30-40,F,Approved,42.4,146635,City_86
61,31,2022-11-26,329,9378.5,SIP,Assam,T30,40-50,F,Approved,26.5,186899,City_51
62,5,2025-07-31,1307,5515.49,REDEMPTION,Gujarat,T2,50-60,M,Approved,32.6,196546,City_21
62,32,2025-02-17,1143,16793.43,REDEMPTION,Telangana,T30,40-50,F,Approved,42.6,107041,City_59
62,20,2024-11-02,1036,11589.89,LUMPSUM,Rajasthan,B30,60+,M,Approved,28.0,188311,City_25
62,38,2022-04-28,117,4371.2,SIP,Uttar Pradesh,T30,50-60,M,Approved,12.5,153772,City_79
62,18,2025-10-17,1385,13703.69,LUMPSUM,West Bengal,T3,60+,F,Approved,42.7,175476,City_27
62,6,2024-12-05,1069,33006.02,SIP,Uttar Pradesh,T2,50-60,M,Approved,49.5,159180,City_56
63,18,2023-06-10,525,49669.26,SIP,Karnataka,T3,50-60,F,Approved,30.5,147886,City_72
63,30,2023-02-06,401,21037.17,REDEMPTION,Himachal Pradesh,T30,60+,F,Approved,11.6,182212,City_94
63,31,2023-11-03,671,27520.33,SIP,Himachal Pradesh,T3,30-40,F,Approved,6.8,107404,City_46
63,33,2025-07-25,1301,44992.74,SIP,Haryana,T2,40-50,M,Approved,17.3,114018,City_68
63,19,2025-02-03,1129,3854.45,SIP,Maharashtra,B30,40-50,M,Approved,16.3,105669,City_66
63,29,2025-07-14,1290,13739.39,REDEMPTION,Telangana,B30,50-60,F,Approved,2.9,100652,City_94
63,3,2024-03-05,794,8818.72,SIP,Uttar Pradesh,T30,20-30,F,Approved,32.4,161320,City_49
63,20,2023-11-19,687,21422.91,REDEMPTION,Maharashtra,T2,20-30,M,Approved,20.6,123522,City_6
63,16,2022-05-08,127,35895.62,REDEMPTION,Haryana,T2,30-40,M,Approved,18.4,158369,City_15
63,21,2024-11-25,1059,14871.97,SIP,Punjab,B30,60+,M,Approved,35.8,104076,City_42
63,6,2023-04-08,462,47327.32,REDEMPTION,Assam,T3,20-30,F,Approved,8.8,100640,City_40
64,10,2022-07-10,190,10048.91,LUMPSUM,Punjab,B30,60+,M,Approved,17.6,191653,City_45
64,23,2025-06-12,1258,16885.18,LUMPSUM,Karnataka,T3,50-60,F,Approved,19.9,107429,City_82
64,10,2023-03-01,424,5799.12,LUMPSUM,West Bengal,T2,30-40,M,Approved,8.4,152530,City_33
64,24,2024-07-31,942,37671.72,SIP,Uttar Pradesh,T2,40-50,F,Approved,8.0,104870,City_29
65,20,2022-09-16,258,31526.97,SIP,Gujarat,B30,30-40,F,Approved,13.3,184418,City_42
65,11,2024-05-30,880,3884.92,REDEMPTION,Uttar Pradesh,T30,50-60,M,Approved,25.6,194846,City_44
65,30,2023-01-06,370,4619.79,SIP,Odisha,T2,30-40,F,Approved,32.8,139880,City_38
65,31,2024-03-12,801,45247.57,SIP,Telangana,T30,30-40,M,Approved,38.0,154844,City_3
65,3,2022-03-06,64,20079.8,REDEMPTION,Madhya Pradesh,B30,40-50,M,Approved,32.9,146947,City_94
65,25,2022-12-13,346,42701.46,LUMPSUM,Delhi,T30,60+,M,Approved,20.3,167091,City_16
65,39,2023-03-24,447,32417.24,LUMPSUM,Rajasthan,B30,50-60,F,Approved,17.6,160059,City_65
65,2,2022-11-18,321,26075.13,SIP,Jharkhand,T2,50-60,F,Approved,10.4,183587,City_5
65,17,2024-05-23,873,36441.34,REDEMPTION,Telangana,T3,20-30,M,Approved,27.0,148321,City_65
65,37,2025-06-22,1268,18913.24,LUMPSUM,Maharashtra,T3,40-50,M,Approved,46.2,112104,City_35
66,38,2025-04-17,1202,30157.47,SIP,Odisha,T30,50-60,M,Approved,25.7,121748,City_4
66,34,2023-07-01,546,13646.43,LUMPSUM,Tamil Nadu,T3,20-30,M,Approved,28.3,100259,City_80
66,16,2023-04-12,466,19038.04,SIP,Odisha,T30,20-30,M,Approved,3.8,165795,City_91
67,26,2024-10-22,1025,3920.1,LUMPSUM,Jharkhand,B30,30-40,F,Approved,35.0,178223,City_80
67,14,2022-07-07,187,27793.23,REDEMPTION,Maharashtra,B30,40-50,F,Approved,31.0,101122,City_18
67,18,2025-08-30,1337,17406.21,REDEMPTION,Andhra Pradesh,T2,60+,F,Approved,39.7,149916,City_35
67,25,2023-12-30,728,7955.77,LUMPSUM,Odisha,T3,50-60,F,Approved,45.2,110099,City_14
67,29,2022-12-30,363,40164.12,REDEMPTION,Delhi,B30,30-40,F,Approved,38.1,155406,City_67
67,8,2023-06-17,532,10143.89,REDEMPTION,Andhra Pradesh,T30,20-30,M,Approved,13.0,122339,City_17
68,36,2023-10-19,656,7837.66,SIP,Telangana,T3,30-40,F,Approved,40.9,141026,City_55
68,6,2022-03-23,81,29174.68,SIP,Kerala,B30,20-30,M,Approved,32.9,135049,City_95
68,19,2025-09-28,1366,40260.09,LUMPSUM,West Bengal,T30,50-60,F,Approved,36.3,103421,City_99
68,23,2024-05-27,877,35557.02,SIP,Karnataka,T3,30-40,M,Approved,28.3,141282,City_28
68,26,2023-04-12,466,7082.75,REDEMPTION,Haryana,T3,60+,F,Approved,16.7,166361,City_43
68,9,2025-09-23,1361,33905.0,REDEMPTION,Rajasthan,T30,20-30,M,Approved,40.7,192160,City_21
68,22,2023-01-28,392,593.13,LUMPSUM,Andhra Pradesh,T30,40-50,M,Approved,32.9,132687,City_79
69,17,2024-04-10,830,3345.28,SIP,Telangana,T3,40-50,F,Approved,44.1,105015,City_66
69,2,2024-03-28,817,31659.87,SIP,Bihar,T2,20-30,M,Approved,45.8,136523,City_69
69,3,2022-06-04,154,3617.68,SIP,Himachal Pradesh,B30,50-60,M,Approved,42.5,140379,City_26
69,36,2022-02-14,44,26166.64,LUMPSUM,Tamil Nadu,T3,50-60,F,Approved,2.7,189365,City_41
69,28,2023-02-17,412,31928.5,SIP,Kerala,T3,60+,M,Approved,2.9,148069,City_75
69,27,2023-02-05,400,5761.74,LUMPSUM,Assam,T3,50-60,F,Approved,29.5,150859,City_82
69,36,2023-11-04,672,32874.11,SIP,Jharkhand,B30,30-40,F,Approved,42.9,167171,City_14
69,16,2025-04-25,1210,44892.23,REDEMPTION,Odisha,T2,40-50,M,Approved,10.3,141004,City_87
69,16,2024-11-15,1049,13798.07,REDEMPTION,Punjab,T3,40-50,F,Approved,32.0,190606,City_58
69,18,2024-02-02,762,36479.75,SIP,Delhi,T2,30-40,F,Approved,39.9,197152,City_18
70,34,2022-01-25,24,36317.82,LUMPSUM,Madhya Pradesh,T30,20-30,F,Approved,9.3,168114,City_47
70,31,2025-07-17,1293,24917.12,LUMPSUM,Rajasthan,T2,60+,M,Approved,31.9,115618,City_62
70,18,2023-01-23,387,26658.12,LUMPSUM,Andhra Pradesh,B30,60+,F,Approved,26.4,161349,City_56
70,23,2022-11-08,311,44238.17,SIP,Punjab,T30,50-60,M,Approved,14.0,127103,City_45
70,27,2023-06-07,522,40018.45,LUMPSUM,Chhattisgarh,T2,20-30,F,Approved,14.0,115447,City_2
70,30,2022-11-26,329,46559.0,SIP,Maharashtra,B30,30-40,F,Approved,31.5,158465,City_91
70,36,2024-06-16,897,24606.45,LUMPSUM,West Bengal,T2,60+,M,Approved,39.1,138483,City_72
71,11,2022-08-17,228,17254.7,REDEMPTION,Maharashtra,B30,50-60,M,Approved,13.9,102471,City_2
71,20,2025-07-04,1280,21920.22,LUMPSUM,Haryana,T30,40-50,F,Approved,21.5,132438,City_11
71,21,2024-10-30,1033,48571.89,LUMPSUM,Odisha,T2,30-40,M,Approved,37.9,161485,City_70
71,24,2024-06-06,887,28684.5,REDEMPTION,Gujarat,T30,40-50,F,Approved,43.8,143176,City_64
71,33,2024-02-08,768,43724.79,REDEMPTION,Karnataka,B30,20-30,M,Approved,4.6,118226,City_11
